OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-GRAV-7.8_20230725T1200:CEC-00322,Sample-Routine,Water,,2023-07-25,16:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23934,10-GRAV-7.8,,,,,44.8654337469,-73.7851535329,,,,,,STORET-1060251119,,None,Perfluorohexanesulfonic acid,Total,1.5,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-GRAV-7.8_20230725T1200%3ACEC-00322/results/1060251119/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:39,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1005BUT5350_DH_20230921T104500:CEC-00391,Sample-Routine,Water,,2023-09-21,10:45:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-17213,1005BUT5350_DH,,,,,43.3492050200,-73.7273483300,,,,,,STORET-1060252265,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1005BUT5350_DH_20230921T104500%3ACEC-00391/results/1060252265/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:45,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-WILT-0.7_20230927T1000:CEC-00488,Sample-Routine,Water,,2023-09-27,14:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8820,17-WILT-0.7,,,,,40.7045400000,-73.3002400000,,,,,,STORET-1060253823,,None,Perfluorohexanesulfonic acid,Total,2.3,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-WILT-0.7_20230927T1000%3ACEC-00488/results/1060253823/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:53,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-MIAN-13.3_20230926T1330:CEC-00462,Sample-Routine,Water,,2023-09-26,17:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8660,17-MIAN-13.3,,,,,41.1938900000,-73.6247200000,,,,,,STORET-1060253335,,None,Perfluorohexanesulfonic acid,Total,1.5,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-MIAN-13.3_20230926T1330%3ACEC-00462/results/1060253335/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:51,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-LCHZ-8.9_20230725T1230:CEC-00333,Sample-Routine,Water,,2023-07-25,16:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23940,10-LCHZ-8.9,,,,,44.8448142720,-73.4706739708,,,,,,STORET-1060251302,,None,Perfluorohexanesulfonic acid,Total,2.8,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-LCHZ-8.9_20230725T1230%3ACEC-00333/results/1060251302/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:40,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-TROW-3.7_20230823T1015:CEC-00363,Sample-Routine,Water,,2023-08-23,14:15:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23922,06-TROW-3.7,,,,,42.0225577527,-75.7313670891,,,,,,STORET-1060251805,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-TROW-3.7_20230823T1015%3ACEC-00363/results/1060251805/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:42,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601YOU0408_DH_20230815T100000:CEC-00420,Sample-Routine,Water,,2023-08-15,10:00:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-6644,0601YOU0408_DH,,,,,42.8441440000,-74.9209080000,,,,,,STORET-1060252690,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601YOU0408_DH_20230815T100000%3ACEC-00420/results/1060252690/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:47,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-IDIA_T1-5.0_20230727T1130:CEC-00351,Sample-Routine,Water,,2023-07-27,15:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23937,10-IDIA_T1-5.0,,,,,43.3653483224,-73.2912581890,,,,,,STORET-1060251621,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-IDIA_T1-5.0_20230727T1130%3ACEC-00351/results/1060251621/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:42,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1701RON0304_DH_20230614T091600:CEC-00285,Sample-Routine,Water,,2023-06-14,09:16:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-20002,1701RON0304_DH,,,,,40.8237500000,-73.1200000000,,,,,,STORET-1060250529,,None,Perfluorohexanesulfonic acid,Total,3,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-07-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1701RON0304_DH_20230614T091600%3ACEC-00285/results/1060250529/resdetectqntlmts,Lower Quantitation Limit,4.2,ng/L,,2025-04-18T14:28:36,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-FAYB-1.0_20230726T1400:CEC-00331,Sample-Routine,Water,,2023-07-26,18:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23932,10-FAYB-1.0,,,,,44.3804896900,-74.1918978269,,,,,,STORET-1060251257,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-FAYB-1.0_20230726T1400%3ACEC-00331/results/1060251257/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:40,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-MITL-1.0_20230927T1236:CEC-00482,Sample-Routine,Water,,2023-09-27,16:36:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-24051,17-MITL-1.0,,,,,40.8142260000,-73.7441820000,,,,,,STORET-1060253731,,None,Perfluorohexanesulfonic acid,Total,2.6,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-MITL-1.0_20230927T1236%3ACEC-00482/results/1060253731/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:53,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-CORL_T1-0.5_20230824T0845:CEC-00382,Sample-Routine,Water,,2023-08-24,12:45:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23907,06-CORL_T1-0.5,,,,,42.2006889701,-75.5312840088,,,,,,STORET-1060252127,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-CORL_T1-0.5_20230824T0845%3ACEC-00382/results/1060252127/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:44,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601UWB5827_DH_20230829T114500:CEC-00388,Sample-Routine,Water,,2023-08-29,11:45:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-6614,0601UWB5827_DH,,,,,42.6356230100,-74.6940860700,,,,,,STORET-1060252219,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601UWB5827_DH_20230829T114500%3ACEC-00388/results/1060252219/resdetectqntlmts,Lower Quantitation Limit,4,ng/L,,2025-04-18T14:28:45,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-CSPR-3.5_20230824T0930:CEC-00379,Sample-Routine,Water,,2023-08-24,13:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23908,06-CSPR-3.5,,,,,42.7200391820,-75.5749001407,,,,,,STORET-1060252041,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-CSPR-3.5_20230824T0930%3ACEC-00379/results/1060252041/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:44,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-BRNX-12.3_20230926T1115:CEC-00473,Sample-Routine,Water,,2023-09-26,15:15:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8363,17-BRNX-12.3,,,,,40.9594400000,-73.8219950000,,,,,,STORET-1060253593,,None,Perfluorohexanesulfonic acid,Total,2.4,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-BRNX-12.3_20230926T1115%3ACEC-00473/results/1060253593/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:52,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1702GRE0378_DH_20230614T095000:CEC-00311,Sample-Routine,Water,,2023-06-14,09:50:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-23598,1702GRE0378_DH,,,,,41.0671220000,-72.4542760000,,,,,,STORET-1060250936,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-07-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1702GRE0378_DH_20230614T095000%3ACEC-00311/results/1060250936/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:38,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-DERB-2.7_20230725T1400:CEC-00339,Sample-Routine,Water,,2023-07-25,18:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23931,10-DERB-2.7,,,,,44.2993606825,-73.5952315200,,,,,,STORET-1060251392,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-DERB-2.7_20230725T1400%3ACEC-00339/results/1060251392/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:40,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-PECN-8.9_20230927T0830:CEC-00479,Sample-Routine,Water,,2023-09-27,12:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8797,17-PECN-8.9,,,,,40.9036100000,-72.7647200000,,,,,,STORET-1060253685,,None,Perfluorohexanesulfonic acid,Total,5.9,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-PECN-8.9_20230927T0830%3ACEC-00479/results/1060253685/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:52,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1702CRA1063D_DH_20230613T134500:CEC-00282,Sample-Routine,Water,,2023-06-13,13:45:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-23578,1702CRA1063D_DH,,,,,41.0760272700,-73.7550956900,,,,,,STORET-1060250443,,None,Perfluorohexanesulfonic acid,Total,1.1,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-06-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1702CRA1063D_DH_20230613T134500%3ACEC-00282/results/1060250443/resdetectqntlmts,Lower Quantitation Limit,4,ng/L,,2025-04-18T14:28:36,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1003STG0201_DH_20230628T153000:CEC-00301,Sample-Routine,Water,,2023-06-28,15:30:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-16031,1003STG0201_DH,,,,,44.3782774700,-74.2637261100,,,,,,STORET-1060250689,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-07-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1003STG0201_DH_20230628T153000%3ACEC-00301/results/1060250689/resdetectqntlmts,Lower Quantitation Limit,4,ng/L,,2025-04-18T14:28:37,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-SABL_W-19.0_20230726T1015:CEC-00393,Sample-Routine,Water,,2023-07-26,14:15:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23949,10-SABL_W-19.0,,,,,44.3041525730,-73.9214766555,,,,,,STORET-1060252310,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-SABL_W-19.0_20230726T1015%3ACEC-00393/results/1060252310/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:45,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-BEVD-2.1_20230927T1300:CEC-00478,Sample-Routine,Water,,2023-09-27,17:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8352,17-BEVD-2.1,,,,,40.8276300000,-72.6586480000,,,,,,STORET-1060253645,,None,Perfluorohexanesulfonic acid,Total,4.5,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-BEVD-2.1_20230927T1300%3ACEC-00478/results/1060253645/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:52,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-CHAS-1.7_20230822T1345:CEC-00357,Sample-Routine,Water,,2023-08-22,17:45:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23906,06-CHAS-1.7,,,,,42.6639353870,-74.9722142768,,,,,,STORET-1060251713,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-CHAS-1.7_20230822T1345%3ACEC-00357/results/1060251713/resdetectqntlmts,Lower Quantitation Limit,4.7,ng/L,,2025-04-18T14:28:42,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-BOQT-11.9_20230726T1230:CEC-00348,Sample-Routine,Water,,2023-07-26,16:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23926,10-BOQT-11.9,,,,,44.2525537786,-73.4058367767,,,,,,STORET-1060251535,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-BOQT-11.9_20230726T1230%3ACEC-00348/results/1060251535/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:41,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-MILI-2.9_20230926T1130:CEC-00465,Sample-Routine,Water,,2023-09-26,15:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8666,17-MILI-2.9,,,,,41.2125000000,-73.5530500000,,,,,,STORET-1060253455,,None,Perfluorohexanesulfonic acid,Total,0.91,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-MILI-2.9_20230926T1130%3ACEC-00465/results/1060253455/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:51,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601MIL5877_DH_20230831T113000:CEC-00433,Sample-Routine,Water,,2023-08-31,11:30:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-5311,0601MIL5877_DH,,,,,42.6242778300,-75.3635355200,,,,,,STORET-1060252913,Not Detected,None,Perfluorohexanesulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601MIL5877_DH_20230831T113000%3ACEC-00433/results/1060252913/resdetectqntlmts,Lower Quantitation Limit,3.9,ng/L,,2025-04-18T14:28:49,STORET
