OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-YAR-109072023153045285-51-6,Sample-Routine,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018073,,,Perfluorooctanoic acid,Unfiltered,8.39,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-109072023153045285-51-6/results/1067018073/resdetectqntlmts,Lower Reporting Limit,0.413,ng,,2025-07-07T12:42:48,STORET
DRBC,Delaware River Basin Commission,DRBC-NV08092023144545285-51-6,Sample-Routine,Water,,2023-08-09,14:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NV,Navy Yard,,,,,39.8840950000,-75.1968830000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006710,,,Perfluorooctanoic acid,Unfiltered,6.24,ng/L,,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NV08092023144545285-51-6/results/1066006710/resdetectqntlmts,Lower Reporting Limit,0.401,ng/L,,2025-06-18T11:33:52,STORET
DRBC,Delaware River Basin Commission,DRBC-NC10182023113045285-51-6,Sample-Routine,Water,,2023-10-18,11:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002464,,,Perfluorooctanoic acid,Unfiltered,10.6,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC10182023113045285-51-6/results/1066002464/resdetectqntlmts,Lower Reporting Limit,0.39,ng/L,,2025-06-18T09:28:54,STORET
DRBC,Delaware River Basin Commission,DRBC-LAC08012023131245285-51-6,Sample-Routine,Water,,2023-08-01,13:12:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-LAC,"Lackawaxen, PA",,,,,41.4859000000,-74.9864000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006670,,,Perfluorooctanoic acid,Unfiltered,0.935,ng/L,,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-LAC08012023131245285-51-6/results/1066006670/resdetectqntlmts,Lower Reporting Limit,0.226,ng/L,,2025-06-18T11:33:51,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-208292023113045285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,11:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017553,,,Perfluorooctanoic acid,Unfiltered,29.1,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-208292023113045285-51-6/results/1067017553/resdetectqntlmts,Lower Reporting Limit,0.405,ng,,2025-07-07T12:42:41,STORETDRBC,Delaware River Basin Commission,DRBC-P12:101707:1340:355-46-4,Sample-Routine,Water,,2007-10-17,13:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467486,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A101707%3A1340%3A355-46-4/results/872467486/resdetectqntlmts,Estimated Detection Level,2.14,ng/L,,2021-01-21T10:48:36,STORET
DRBC,Delaware River Basin Commission,DRBC-P12:80608:1400:355-46-4,Sample-Routine,Water,,2008-08-06,14:00:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467650,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A80608%3A1400%3A355-46-4/results/872467650/resdetectqntlmts,Estimated Detection Level,2,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P12:102209:1020:355-46-4,Sample-Routine,Water,,2009-10-22,10:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P12,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441440,,,Perfluorohexanesulfonic acid,,2.89,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P12%3A102209%3A1020%3A355-46-4/results/872441440/resdetectqntlmts,Estimated Detection Level,2.02,ng/L,,2021-01-20T15:08:35,STORET
DRBC,Delaware River Basin Commission,DRBC-P11:80315:1436:355-46-4,Sample-Routine,Water,,2015-08-03,14:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P11,105,,,,,39.9947700000,-75.0597800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467560,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P11%3A80315%3A1436%3A355-46-4/results/872467560/resdetectqntlmts,Estimated Detection Level,2.03,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P6:80315:1130:355-46-4,Sample-Routine,Water,,2015-08-03,11:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P6,85,,,,,39.8505500000,-75.3270900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467633,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P6%3A80315%3A1130%3A355-46-4/results/872467633/resdetectqntlmts,Estimated Detection Level,2.01,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-PEAST183:92016:1023:355-46-4,Sample-Routine,Water,,2016-09-20,10:23:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PEAST183,183.82,,,,,40.6945000000,-75.2037970000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467521,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PEAST183%3A92016%3A1023%3A355-46-4/results/872467521/resdetectqntlmts,Estimated Detection Level,2.01,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PPJM254:92016:1241:355-46-4,Sample-Routine,Water,,2016-09-20,12:41:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPJM254,253.65,,,,,41.3715750000,-74.6973220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467511,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPJM254%3A92016%3A1241%3A355-46-4/results/872467511/resdetectqntlmts,Estimated Detection Level,1.95,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PNRB289:92016:1402:355-46-4,Sample-Routine,Water,,2016-09-20,14:02:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PNRB289,289.9,,,,,41.6113890000,-75.0616890000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467501,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PNRB289%3A92016%3A1402%3A355-46-4/results/872467501/resdetectqntlmts,Estimated Detection Level,1.95,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-PLAM149:92016:857:355-46-4,Quality Control Sample-Blind Duplicate,Water,,2016-09-20,08:57:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLAM149,148.7,,,,,40.3649310000,-74.9489920000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467547,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLAM149%3A92016%3A857%3A355-46-4/results/872467547/resdetectqntlmts,Estimated Detection Level,1.96,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PPJM254:92016:1415:355-46-4,Quality Control Sample-Field Blank,Water,,2016-09-20,14:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPJM254,253.65,,,,,41.3715750000,-74.6973220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467539,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPJM254%3A92016%3A1415%3A355-46-4/results/872467539/resdetectqntlmts,Estimated Detection Level,2.22,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PLAM149:92016:836:355-46-4,Sample-Routine,Water,,2016-09-20,08:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLAM149,148.7,,,,,40.3649310000,-74.9489920000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467530,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLAM149%3A92016%3A836%3A355-46-4/results/872467530/resdetectqntlmts,Estimated Detection Level,1.93,ng/L,,2021-01-21T10:48:37,STORET
DRBC,Delaware River Basin Commission,DRBC-23-332068092020211123108427-53-8,Sample-Routine,Water,,2021-09-20,11:23:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332068,131.04,,,,,40.1744650000,-74.7348480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330197,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-23-332068092020211123108427-53-8/results/926330197/resdetectqntlmts,Lower Reporting Limit,0.357,ng/L,,2022-01-12T11:58:27,STORET
DRBC,Delaware River Basin Commission,DRBC-NC052420211500108427-53-8,Sample-Routine,Water,,2021-05-24,15:00:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830091,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC052420211500108427-53-8/results/929830091/resdetectqntlmts,Lower Reporting Limit,0.421,ng/L,,2022-02-09T16:05:48,STORET
DRBC,Delaware River Basin Commission,DRBC-BR16041920211021108427-53-8,Sample-Routine,Water,,2021-04-19,10:21:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR16,110.7,,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417110,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR16041920211021108427-53-8/results/926417110/resdetectqntlmts,Lower Reporting Limit,0.371,ng/L,,2022-01-12T13:21:28,STORET
DRBC,Delaware River Basin Commission,DRBC-SAN102120211256108427-53-8,Sample-Routine,Water,,2021-10-21,12:56:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-SAN,"Sandts Eddy, PA",,,,,40.7582000000,-75.1880000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830691,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SAN102120211256108427-53-8/results/929830691/resdetectqntlmts,Lower Reporting Limit,0.394,ng/L,,2022-02-09T16:06:28,STORET
DRBC,Delaware River Basin Commission,DRBC-22-332064_D092020211106108427-53-8,Quality Control Sample-Blind Duplicate,Water,,2021-09-20,11:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332064,122.4,,,,,40.1276480000,-74.8150650000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330157,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-22-332064_D092020211106108427-53-8/results/926330157/resdetectqntlmts,Lower Reporting Limit,0.359,ng/L,,2022-01-12T11:58:27,STORET
DRBC,Delaware River Basin Commission,DRBC-EAS102120211451108427-53-8,Sample-Routine,Water,,2021-10-21,14:51:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EAS,"Easton, PA",,,,,40.6793400000,-75.1852000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830411,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EAS102120211451108427-53-8/results/929830411/resdetectqntlmts,Lower Reporting Limit,0.388,ng/L,,2022-02-09T16:06:09,STORET
DRBC,Delaware River Basin Commission,DRBC-PPC2021110820211030108427-53-8,Sample-Routine,Water,,2021-11-08,10:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPC2021,Pennypack Creek,,,,,40.0436000000,-75.0204980000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830611,,,Perfluorohexanesulfonic acid,Total,5.27,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPC2021110820211030108427-53-8/results/929830611/resdetectqntlmts,Lower Reporting Limit,0.401,ng/L,,2022-02-09T16:06:23,STORET
DRBC,Delaware River Basin Commission,DRBC-EB042020211511108427-53-8,Quality Control Sample-Field Blank,Water,,2021-04-20,15:11:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EB2,Equipment Blank,,,,,40.1898000000,-74.7584800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929843764,Not Detected,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EB042020211511108427-53-8/results/929843764/resdetectqntlmts,Lower Reporting Limit,0.44,ng/L,,2022-02-10T10:30:33,STORET
DRBC,Delaware River Basin Commission,DRBC-SR060120211401108427-53-8,Sample-Routine,Water,,2021-06-01,14:01:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830211,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR060120211401108427-53-8/results/929830211/resdetectqntlmts,Lower Reporting Limit,0.413,ng/L,,2022-02-09T16:05:54,STORET
DRBC,Delaware River Basin Commission,DRBC-ES052720211024108427-53-8,Sample-Routine,Water,,2021-05-27,10:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-ES,Eddystone,,,,,39.8547190000,-75.3293210000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829971,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-ES052720211024108427-53-8/results/929829971/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2022-02-09T16:05:42,STORET
DRBC,Delaware River Basin Commission,DRBC-DC052720211343108427-53-8,Sample-Routine,Water,,2021-05-27,13:43:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DC,Darby Creek,,,,,39.8699400000,-75.3138760000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829931,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DC052720211343108427-53-8/results/929829931/resdetectqntlmts,Lower Reporting Limit,0.418,ng/L,,2022-02-09T16:05:40,STORET
DRBC,Delaware River Basin Commission,DRBC-NHC2021110820211130108427-53-8,Sample-Routine,Water,,2021-11-08,11:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-NHC2021,Neshaminy Creek,,,,,40.1417020000,-74.9126630000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830571,,,Perfluorohexanesulfonic acid,Total,7.72,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NHC2021110820211130108427-53-8/results/929830571/resdetectqntlmts,Lower Reporting Limit,0.409,ng/L,,2022-02-09T16:06:20,STORET
DRBC,Delaware River Basin Commission,DRBC-18-892070092020211019108427-53-8,Sample-Routine,Water,,2021-09-20,10:19:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892070,104.75,,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330917,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-18-892070092020211019108427-53-8/results/926330917/resdetectqntlmts,Lower Reporting Limit,0.364,ng/L,,2022-01-12T11:58:42,STORET
