OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-FTM007121123,Sample-Routine,Water,,2023-12-11,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-FTM007,Farrington Lake,,,,,40.4245500000,-74.4770100000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115437985,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-FTM007121123/results/1115437985/resdetectqntlmts,Lower Reporting Limit,2.2,ng/L,,2026-05-26T10:55:09,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Lake Hopatcong:20230503AQUEOUSSA,Sample-Routine,Water,,2023-05-03,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Lake Hopatcong,Lake Hopatcong,,,,,40.9177199000,-74.6634789000,,,,,Miscellaneous (Other),STORET-1102013876,,,Perfluorononanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:46:33,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Mantua Creek:20230418AQUEOUSSA,Sample-Routine,Water,,2023-04-18,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Mantua Creek,Mantua Creek,,,,,39.7735880000,-75.1362090000,,,,,Miscellaneous (Other),STORET-1102012651,,,Perfluorononanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:46:07,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-249249-BFBM000308,Sample-Routine,Water,,2024-09-23,,,,,,,,,,,,,,WQMGE2324,Water Quality Monitoring Gap and Enhancement Project 2023-2024,,NJDEP_BFBM-BFBM000308,Millstone River at Rt 518,,,,,40.3995410000,-74.6290620000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1111013212,,,Perfluorononanoic acid,Total,1.74,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,Alpha Analytical,,,,,,,,2026-05-05T11:45:40,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-01403385022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-01403385,BOUND BROOK AT RT 28 AT MIDDLESEX,,,,,40.5806900000,-74.4993000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436308,,,Perfluorononanoic acid,Total,2.5,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,,,,,,2026-05-26T10:53:47,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000341022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000341,Bound Brook at Veterans Park,,,,,40.5800000000,-74.4170000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436076,,,Perfluorononanoic acid,Total,2.4,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,,,,,,2026-05-26T10:53:34,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-249249-BFBM000308-FB,Quality Control Sample-Field Blank,Water,,2024-09-23,,,,,,,,,,,,,,WQMGE2324,Water Quality Monitoring Gap and Enhancement Project 2023-2024,,NJDEP_BFBM-BFBM000308,Millstone River at Rt 518,,,,,40.3995410000,-74.6290620000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1111013302,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,Alpha Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-249249-BFBM000308-FB/results/1111013302/resdetectqntlmts,Lower Reporting Limit,1.57,ng/L,,2026-05-05T11:45:40,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000342022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000342,Bound Brook on Clinton Ave,,,,,40.5820000000,-74.4300000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436167,,,Perfluorononanoic acid,Total,2.5,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,,,,,,2026-05-26T10:53:40,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000340022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000340,Cedar Brook on Cedar Brook Ave,,,,,40.5930000000,-74.4100000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115437671,,,Perfluorononanoic acid,Total,1.4,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,,,,,,2026-05-26T10:54:50,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000341022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000341,Bound Brook at Veterans Park,,,,,40.5800000000,-74.4170000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436120,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM000341022924/results/1115436120/resdetectqntlmts,Lower Reporting Limit,1.9,ng/L,,2026-05-26T10:53:37,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000342022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000342,Bound Brook on Clinton Ave,,,,,40.5820000000,-74.4300000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436243,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM000342022924/results/1115436243/resdetectqntlmts,Lower Reporting Limit,2.3,ng/L,,2026-05-26T10:53:43,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000339022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000339,Cedar Brook on Randolph Rd,,,,,40.6070000000,-74.4130000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115437930,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM000339022924/results/1115437930/resdetectqntlmts,Lower Reporting Limit,2.3,ng/L,,2026-05-26T10:55:05,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000340022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000340,Cedar Brook on Cedar Brook Ave,,,,,40.5930000000,-74.4100000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115437624,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM000340022924/results/1115437624/resdetectqntlmts,Lower Reporting Limit,2.1,ng/L,,2026-05-26T10:54:48,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-01403385022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-01403385,BOUND BROOK AT RT 28 AT MIDDLESEX,,,,,40.5806900000,-74.4993000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436261,Not Detected,,Perfluorononanoic acid,,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-01403385022924/results/1115436261/resdetectqntlmts,Lower Reporting Limit,2,ng/L,,2026-05-26T10:53:44,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM000339022924,Sample-Routine,Water,,2024-02-29,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000339,Cedar Brook on Randolph Rd,,,,,40.6070000000,-74.4130000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115437938,,,Perfluorononanoic acid,Total,1.8,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,SGS,,,,,,,,2026-05-26T10:55:06,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251088-01399780,Sample-Routine,Water,,2025-01-27,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01399780,LAMINGTON RIVER AT BURNT MILLS,,,,,40.6346600000,-74.6867000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115424710,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-251088-01399780/results/1115424710/resdetectqntlmts,Lower Reporting Limit,1.60,ng/L,,2026-05-26T08:16:04,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250771-01400860-FB,Quality Control Sample-Field Blank,Water,,2025-03-04,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01400860,STONY BROOK TRIBUTARY 3 AT RILEYSVILLE,,,,,40.4182400000,-74.7873440000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425630,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-250771-01400860-FB/results/1115425630/resdetectqntlmts,Lower Reporting Limit,1.51,ng/L,,2026-05-26T08:16:36,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250918-01466900,Sample-Routine,Water,,2025-01-17,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01466900,GREENWOOD BROOK AT NEW LISBON ROAD,,,,,39.9563400000,-74.6277000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115424510,,,Perfluorononanoic acid,Total,0.776,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:15:53,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250771-01400860,Sample-Routine,Water,,2025-03-04,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01400860,STONY BROOK TRIBUTARY 3 AT RILEYSVILLE,,,,,40.4182400000,-74.7873440000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425590,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-250771-01400860/results/1115425590/resdetectqntlmts,Lower Reporting Limit,1.61,ng/L,,2026-05-26T08:16:35,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251665-01368000,Sample-Routine,Water,,2025-03-18,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01368000,WALLKILL RIVER AT UNIONVILLE,,,,,41.2600300000,-74.5487000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115426260,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-251665-01368000/results/1115426260/resdetectqntlmts,Lower Reporting Limit,1.69,ng/L,,2026-05-26T08:17:02,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251356-01482500,Sample-Routine,Water,,2025-01-14,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01482500,SALEM RIVER AT WOODSTOWN,,,,,39.6436000000,-75.3304000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115424190,,,Perfluorononanoic acid,Total,7.19,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:15:37,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251113-01378560,Sample-Routine,Water,,2025-01-15,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01378560,COLES BROOK AT HACKENSACK,,,,,40.9111000000,-74.0399950000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115424350,,,Perfluorononanoic acid,Total,1.59,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:15:44,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250117-01463850,Sample-Routine,Water,,2025-02-10,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01463850,"MIRY RUN AT RT 533, MERCERVILLE",,,,,40.2468600000,-74.6872000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115427150,,,Perfluorononanoic acid,Total,2.48,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:17:46,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250778-01442760,Sample-Routine,Water,,2025-03-12,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01442760,DUNNFIELD CREEK AT DUNNFIELD,,,,,40.9710100000,-75.1268000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115426030,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-250778-01442760/results/1115426030/resdetectqntlmts,Lower Reporting Limit,1.45,ng/L,,2026-05-26T08:16:52,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251176-01388720,Sample-Routine,Water,,2025-02-18,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01388720,BEAVER DAM BROOK AT RYERSON ROAD,,,,,40.9265600000,-74.2931000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425310,,,Perfluorononanoic acid,Total,0.968,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:16:24,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251655-01389500,Sample-Routine,Water,,2025-03-03,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01389500,PASSAIC RIVER AT LITTLE FALLS,,,,,40.8875700000,-74.2233000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425540,,,Perfluorononanoic acid,Total,0.787,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:16:33,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251236-01445160,Sample-Routine,Water,,2025-03-25,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01445160,BEAR CREEK AT DARK MOON ROAD,,,,,40.9749900000,-74.8494000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115426670,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-251236-01445160/results/1115426670/resdetectqntlmts,Lower Reporting Limit,1.56,ng/L,,2026-05-26T08:17:22,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251169-01378400,Sample-Routine,Water,,2025-02-05,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01378400,DWARS KILL AT ANDERSON AVE AT ALPINE NJ,,,,,40.9767400000,-73.9341220000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115427110,,,Perfluorononanoic acid,Total,0.780,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:17:44,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250725-01410150-FB,Quality Control Sample-Field Blank,Water,,2025-03-06,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01410150,E BR BASS RIVER NEAR NEW GRETNA,,,,,39.6233700000,-74.4411000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425750,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-250725-01410150-FB/results/1115425750/resdetectqntlmts,Lower Reporting Limit,1.60,ng/L,,2026-05-26T08:16:40,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-251370-0140940950,Sample-Routine,Water,,2025-02-27,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-0140940950,BLUE ANCHOR BROOK AT ELM,,,,,39.6881900000,-74.8345000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115425470,,,Perfluorononanoic acid,Total,0.855,ng/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:16:31,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-250443-01391500,Sample-Routine,Water,,2025-01-22,,,,,,,,,,,,,,ASWQMN2025,Ambient Surface Water Quality Monitoring Network 2025,,NJDEP_BFBM-01391500,SADDLE RIVER AT LODI,,,,,40.8903700000,-74.0807000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115424990,,,Perfluorononanoic acid,Total,4.94,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACE,,,,,,,,2026-05-26T08:16:13,STORET
