OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-EOC041920210910108427-53-8,Sample-Routine,Water,,2021-04-19,09:10:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EOC,Elbow of Crossledge - center,,,,,39.1807290000,-75.2715250000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417310,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EOC041920210910108427-53-8/results/926417310/resdetectqntlmts,Lower Reporting Limit,0.367,ng/L,,2022-01-12T13:21:32,STORET
DRBC,Delaware River Basin Commission,DRBC-03-091026092020210915108427-53-8,Sample-Routine,Water,,2021-09-20,09:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091026,22.75,,,,,39.1811300000,-75.2711680000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330317,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-03-091026092020210915108427-53-8/results/926330317/resdetectqntlmts,Lower Reporting Limit,0.379,ng/L,,2022-01-12T11:58:30,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220709AQUEOUSSA,Sample-Routine,Water,,2022-07-09,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102005441,,,Perfluorohexanesulfonic acid,,1.35,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:52,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091002110420220819108427-53-8,Sample-Routine,Water,,2022-11-04,08:19:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091002,"Reedy Island, RM 54.9",,,,,39.5127770000,-75.5534440000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924683,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091002110420220819108427-53-8/results/962924683/resdetectqntlmts,Lower Reporting Limit,0.386,ng/L,,2023-01-07T14:52:15,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220427AQUEOUSSA,Sample-Routine,Water,,2022-04-27,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102002214,,,Perfluorohexanesulfonic acid,,1.16,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:42:47,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220802AQUEOUSSA,Sample-Routine,Water,,2022-08-02,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102007032,,,Perfluorohexanesulfonic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:44:14,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-332049110420220915108427-53-8,Sample-Routine,Water,,2022-11-04,09:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332049,"Marcus Hook, 78.1",,,,,39.8006550000,-75.4252450000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924883,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-332049110420220915108427-53-8/results/962924883/resdetectqntlmts,Lower Reporting Limit,0.388,ng/L,,2023-01-07T14:55:47,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091005110420220831108427-53-8,Sample-Routine,Water,,2022-11-04,08:31:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091005,"Pea Patch Island, RM 60.6",,,,,39.5908330000,-75.5637220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924723,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091005110420220831108427-53-8/results/962924723/resdetectqntlmts,Lower Reporting Limit,0.39,ng/L,,2023-01-07T14:52:46,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220628AQUEOUSSA,Sample-Routine,Water,,2022-06-28,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102004327,,,Perfluorohexanesulfonic acid,,1.46,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:29,STORET
DRBC,Delaware River Basin Commission,DRBC-PPI052020221227108427-53-8,Sample-Routine,Water,,2022-05-20,12:27:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091005,"Pea Patch Island, RM 60.6",,,,,39.5908330000,-75.5637220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926251,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPI052020221227108427-53-8/results/962926251/resdetectqntlmts,Lower Reporting Limit,0.4,ng/L,,2023-01-07T15:10:29,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091020110420221009108427-53-8,Sample-Routine,Water,,2022-11-04,10:09:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091020,"Ship John Light, RM 36.6",,,,,39.2963390000,-75.3759020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924563,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091020110420221009108427-53-8/results/962924563/resdetectqntlmts,Lower Reporting Limit,0.518,ng/L,,2023-01-07T14:50:12,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091026110420220936108427-53-8,Sample-Routine,Water,,2022-11-04,09:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091026,"Elbow of Crossledge Shoal, RM 22.75",,,,,39.1811300000,-75.2711680000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924483,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091026110420220936108427-53-8/results/962924483/resdetectqntlmts,Lower Reporting Limit,0.386,ng/L,,2023-01-07T14:49:08,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091030110420220829108427-53-8,Sample-Routine,Water,,2022-11-04,08:29:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091030,"South Brown Shoal, RM 6.5",,,,,38.9248450000,-75.0985750000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924403,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091030110420220829108427-53-8/results/962924403/resdetectqntlmts,Lower Reporting Limit,0.514,ng/L,,2023-01-07T14:48:10,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220802AQUEOUSSA,Sample-Routine,Water,,2022-08-02,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102006948,,,Perfluorohexanesulfonic acid,,1.29,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:44:12,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-332046110420220902108427-53-8,Sample-Routine,Water,,2022-11-04,09:02:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332046,"Oldmans Point, RM 74.9",,,,,39.7683330000,-75.4740000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924843,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-332046110420220902108427-53-8/results/962924843/resdetectqntlmts,Lower Reporting Limit,0.394,ng/L,,2023-01-07T14:55:14,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220622AQUEOUSSA,Sample-Routine,Water,,2022-06-22,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102003624,,,Perfluorohexanesulfonic acid,,1.38,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:19,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091011110420220852108427-53-8,Sample-Routine,Water,,2022-11-04,08:52:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091011,"Cherry Island, RM 71",,,,,39.7208780000,-75.5057940000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924803,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091011110420220852108427-53-8/results/962924803/resdetectqntlmts,Lower Reporting Limit,0.53,ng/L,,2023-01-07T14:54:40,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091008110420220842108427-53-8,Sample-Routine,Water,,2022-11-04,08:42:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091008,"New Castle, RM 66",,,,,39.6551100000,-75.5454120000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924763,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091008110420220842108427-53-8/results/962924763/resdetectqntlmts,Lower Reporting Limit,0.388,ng/L,,2023-01-07T14:53:21,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-091015110420220808108427-53-8,Sample-Routine,Water,,2022-11-04,08:08:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-091015,"Liston Point, RM 48.2",,,,,39.4550000000,-75.5600000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924643,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-091015110420220808108427-53-8/results/962924643/resdetectqntlmts,Lower Reporting Limit,0.525,ng/L,,2023-01-07T14:51:36,STORET
DRBC,Delaware River Basin Commission,DRBC-BWC102320231355108427-53-8,Sample-Routine,Water,,2023-10-23,13:55:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-BWC,Brandywine Creek,,,,,39.7369200000,-75.5265700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002113,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BWC102320231355108427-53-8/results/1066002113/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2025-06-18T09:28:42,STORET
DRBC,Delaware River Basin Commission,DRBC-FB-retrival-2091020231130108427-53-8,Quality Control Sample-Field Blank,Water,,2023-08-23,11:31:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FB-retrieval,Retrieval Blank,,,,,38.7828470000,-75.1193250000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017882,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB-retrival-2091020231130108427-53-8/results/1067017882/resdetectqntlmts,Lower Reporting Limit,0.408,ng,,2025-07-07T12:42:45,STORET
DRBC,Delaware River Basin Commission,DRBC-FB-retrival-3091020231130108427-53-8,Quality Control Sample-Field Blank,Water,,2023-08-23,11:32:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FB-retrieval,Retrieval Blank,,,,,38.7828470000,-75.1193250000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017922,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB-retrival-3091020231130108427-53-8/results/1067017922/resdetectqntlmts,Lower Reporting Limit,0.412,ng,,2025-07-07T12:42:46,STORET
DRBC,Delaware River Basin Commission,DRBC-CR102320231325108427-53-8,Sample-Routine,Water,,2023-10-23,13:25:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-CR,Christina River,,,,,39.7343140000,-75.5506340000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002233,,,Perfluorohexanesulfonic acid,Unfiltered,2.77,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CR102320231325108427-53-8/results/1066002233/resdetectqntlmts,Lower Reporting Limit,0.37,ng/L,,2025-06-18T09:28:46,STORET
DRBC,Delaware River Basin Commission,DRBC-FB-retrival-1091020231130108427-53-8,Quality Control Sample-Field Blank,Water,,2023-08-23,11:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FB-retrieval,Retrieval Blank,,,,,38.7828470000,-75.1193250000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017842,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB-retrival-1091020231130108427-53-8/results/1067017842/resdetectqntlmts,Lower Reporting Limit,0.408,ng,,2025-07-07T12:42:45,STORETDRBC,Delaware River Basin Commission,DRBC-P4a:101707:1010:375-95-1,Sample-Routine,Water,,2007-10-17,10:10:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441253,,,Perfluorononanoic acid,,847,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A101707%3A1010%3A375-95-1/results/872441253/resdetectqntlmts,Estimated Detection Level,19.6,ng/L,,2021-01-20T15:08:30,STORET
DRBC,Delaware River Basin Commission,DRBC-P4a:80608:1047:375-95-1,Sample-Routine,Water,,2008-08-06,10:47:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441391,,,Perfluorononanoic acid,,650,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A80608%3A1047%3A375-95-1/results/872441391/resdetectqntlmts,Estimated Detection Level,0.984,ng/L,,2021-01-20T15:08:34,STORET
DRBC,Delaware River Basin Commission,DRBC-P4a:102209:838:375-95-1,Sample-Routine,Water,,2009-10-22,08:38:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441423,,,Perfluorononanoic acid,,338,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A102209%3A838%3A375-95-1/results/872441423/resdetectqntlmts,Estimated Detection Level,0.995,ng/L,,2021-01-20T15:08:35,STORET
DRBC,Delaware River Basin Commission,DRBC-PSBS:80515:725:375-95-1,Sample-Routine,Water,,2015-08-05,07:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PSBS,6,,,,,38.9225620000,-75.0961090000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467567,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PSBS%3A80515%3A725%3A375-95-1/results/872467567/resdetectqntlmts,Estimated Detection Level,0.979,ng/L,,2021-01-21T10:48:38,STORET
